### Lecavalier et al., 2013 Revised estimates of Greenland ice sheet thinning histories based on ice-core records;;;;;;;;;;;;;;;;;;;
###;;;;;;;;;;;;;;;;;;;
### Holocene Thinning Curves (TC);;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;Site A corrected;Site B corrected;total uncertainty (m);;;Site A corrected;Site B corrected;total uncertainty (m);;;Site A corrected;Site B corrected;total uncertainty (m);;;Site A corrected;Site B corrected;total uncertainty (m);
Time (ka);GRIP TC (m);GRIP TC (m);Upper bound;Lower bound;;NGRIP TC (m);NGRIP TC (m);Upper bound;Lower bound;;DYE-3 TC (m);DYE-3 TC (m);Upper bound;Lower bound;;Camp Century TC (m);Camp Century TC (m);Upper bound;Lower bound
-7.68;100.623298939208;104.674492307629;172.674492307629;32.6232989392079;;37.3287308165621;48.9832508691926;116.983250869193;-30.6712691834379;;114.562863472125;96.8609098405444;186.562863472125;24.8609098405444;;144.648288653921;162.174103443393;234.174103443393;72.6482886539211
-7.7;101.841168499969;105.909597342074;173.909597342074;33.8411684999687;;38.0021901315395;49.706293394696;117.706293394696;-29.9978098684605;;116.246256312606;98.4689911547106;188.246256312606;26.4689911547106;;147.738295543695;165.338672491063;237.338672491063;75.7382955436953
-7.72;103.078480061749;107.16414583017;175.16414583017;35.0784800617491;;38.731531206586;50.4852218592168;118.485221859217;-29.268468793414;;117.900079219713;100.047496188133;189.900079219713;28.0474961881326;;150.783702456114;168.458647845588;240.458647845588;78.7837024561144
-7.74;104.313592607632;108.416493849737;176.416493849737;36.3135926076316;;39.5108249221356;51.3140987852936;119.314098785294;-28.4891750778644;;119.503206549295;101.575311991401;191.503206549295;29.5753119914006;;153.785801326819;171.535308874187;243.535308874187;81.7858013268191
-7.76;105.552225281896;109.672325681897;177.672325681897;37.5522252818964;;40.3465188550235;52.1992714550238;120.199271455024;-27.6534811449765;;121.072211038078;103.069163638078;193.072211038078;31.0691636380782;;156.749511553897;174.573424153899;246.573424153899;84.7495115538974
-7.78;106.786849190689;110.92386984332;178.92386984332;38.7868491906886;;41.2286788079473;53.130107786894;121.130107786894;-26.7713211920527;;122.603705592701;104.526724045332;194.603705592701;32.5267240453323;;159.66942343781;177.566534522019;249.566534522019;87.6694234378098
-7.8;107.985921844583;112.139864202478;180.139864202478;39.9859218445827;;42.1422587757481;54.0923683125896;122.09236831259;-25.8577412242519;;124.05296642952;105.902044387417;196.05296642952;33.9020443874167;;162.547018120076;180.517333972706;252.517333972706;90.5470181200758
-7.82;109.169791416455;113.340654026982;181.340654026982;41.1697914164552;;43.1029496248625;55.1017355406516;123.101735540652;-24.8970503751375;;125.462107620523;107.237251431049;197.462107620523;35.2372514310491;;165.397379366785;183.440893703625;255.440893703625;93.3973793667846
-7.84;110.33337113532;114.52115545111;182.52115545111;42.3333711353198;;44.0980729550508;56.1455394287344;124.145539428734;-23.9019270449492;;126.82677432656;108.527977642348;198.82677432656;36.5279776423479;;168.222277964835;186.338997070098;258.338997070098;96.2222779648354
-7.86;111.467709314295;115.672415335349;183.672415335349;43.467709314295;;45.1310475731352;57.2271946047148;125.227194604715;-22.8689524268648;;128.142927205311;109.770190026362;200.142927205311;37.7701900263623;;171.027712164584;189.217636038269;261.217636038269;99.0277121645844
-7.88;112.574899824264;116.796504308473;184.796504308473;44.5748998242639;;46.197494654238;58.3422553805521;126.342255380552;-21.802505345762;;129.430731539478;110.984155423687;201.430731539478;38.9841554236869;;173.811610730303;192.074638825038;264.074638825038;101.811610730303
-7.9;113.649746257189;117.887881688769;185.887881688769;45.6497462571895;;47.2888809607391;59.4811981081064;127.481198108106;-20.7111190392609;;130.67877050095;112.159961332528;202.67877050095;40.1599613325279;;176.577174800396;194.911717210922;266.911717210922;104.577174800396
-7.92;114.681732625186;118.936400456766;186.936400456766;46.6817326251855;;48.4062508469724;60.6461285943411;128.646128594341;-19.5937491530276;;131.892363589315;113.301315020894;203.892363589315;41.3013150208942;;179.334229882391;197.740292892918;269.740292892918;107.334229882391
-7.94;115.64624448856;119.917443267507;187.917443267507;47.6462444885601;;49.5234681079299;61.8109022763507;129.810902276351;-18.4765318920701;;133.014819858719;114.351538237665;205.014819858719;42.3515382376647;;182.0714055372;200.548982863515;272.548982863515;110.0714055372
-7.96;116.565495578066;120.853225304382;188.853225304382;48.5654955780658;;50.6567948978649;62.9917854873379;130.991785487338;-17.3432051021351;;134.103032008881;115.367517335197;206.103032008881;43.3675173351968;;184.802942332679;203.352033974783;275.352033974783;112.802942332679
-7.98;117.431220671277;121.735482797592;189.735482797592;49.4312206712766;;51.7996330762096;64.1821842656827;132.182184265683;-16.2003669237904;;135.15902722512;116.351273151435;207.15902722512;44.3512731514345;;187.529188490883;206.149800732987;278.149800732987;115.529188490883
-8;118.239924978014;122.56071950433;190.56071950433;50.2399249780144;;52.9480059119285;65.3781177014006;133.378117701401;-15.0519940880715;;136.182935816642;117.302942342958;208.182935816642;45.3029423429576;;190.256112076534;208.948244918639;280.948244918639;118.256112076534
