Kindler et al., 2014, Clim. Past;;;;;;;;;;;
Temperature reconstruction from 10 to 120 kyr b2k from the NGRIP ice core;;;;;;;;;;;
supplementary data file;;;;;;;;;;;
;;;;;;;;;;;
modelled NGRIP data ;;;;;;;;;;;
'the model was run using the ss09sea06bm time scale (NGRIP members, 2004; Anderson et al., 2006), additionally ages have been transformed to GICC05modelext time scale (Svensson et al., 2008; Wolff et al., 2010)';;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;ss09sea06bm;;GICC05modelext;
depth ;age ss09sea06bm ;age GICC05modelext;accumulation tuned;temperature;;;depth ;ice age;gas age ;ice age;gas age
[m];[yr];[yr];[m ice/yr];[°C];;;[m];[yr];[yr];[yr];[yr]
;;;;;;;2513.75;71240;70147;70535;69442
;;;;;;;2513.86;71253;70157;70548;69452
;;;;;;;2513.97;71266;70167;70561;69462
;;;;;;;2514.08;71279;70177;70574;69472
;;;;;;;2514.19;71292;70187;70587;69482
;;;;;;;2514.30;71305;70197;70600;69492
;;;;;;;2514.41;71317;70207;70612;69502
;;;;;;;2514.51;71329;70217;70624;69512
;;;;;;;2514.61;71341;70227;70636;69522
;;;;;;;2514.71;71353;70237;70647;69532
;;;;;;;2514.82;71365;70247;70659;69542
;;;;;;;2514.91;71376;70256;70670;69551
;;;;;;;2514.99;71386;70266;70680;69561
;;;;;;;2515.09;71397;70276;70692;69571
;;;;;;;2515.17;71407;70286;70702;69581
;;;;;;;2515.25;71416;70296;70711;69591
;;;;;;;2515.33;71425;70306;70720;69601
;;;;;;;2515.41;71434;70316;70729;69611
;;;;;;;2515.49;71442;70326;70737;69621
;;;;;;;2515.56;71450;70336;70745;69631
;;;;;;;2515.62;71457;70345;70752;69640
;;;;;;;2515.69;71465;70355;70760;69650
;;;;;;;2515.75;71471;70365;70766;69660
;;;;;;;2515.81;71478;70375;70773;69670
;;;;;;;2515.87;71484;70385;70779;69680
;;;;;;;2515.93;71491;70395;70786;69690
;;;;;;;2515.98;71496;70405;70791;69699
;;;;;;;2516.04;71502;70415;70797;69710
;;;;;;;2516.10;71508;70424;70803;69720
;;;;;;;2516.14;71513;70434;70808;69730
;;;;;;;2516.20;71519;70444;70814;69739
;;;;;;;2516.25;71524;70454;70819;69749
;;;;;;;2516.30;71530;70464;70825;69759
;;;;;;;2516.35;71535;70474;70830;69769
;;;;;;;2516.40;71540;70484;70835;69779
;;;;;;;2516.46;71546;70494;70841;69789
;;;;;;;2516.51;71551;70504;70846;69799
;;;;;;;2516.56;71556;70514;70851;69809
;;;;;;;2516.61;71562;70524;70857;69820
;;;;;;;2516.66;71567;70534;70862;69829
;;;;;;;2516.71;71572;70544;70867;69839
;;;;;;;2516.76;71577;70554;70872;69849
;;;;;;;2516.82;71583;70564;70878;69859
;;;;;;;2516.87;71588;70574;70883;69869
;;;;;;;2516.92;71593;70584;70888;69879
;;;;;;;2516.98;71599;70594;70894;69889
;;;;;;;2517.03;71604;70604;70899;69899
;;;;;;;2517.09;71609;70614;70904;69909
;;;;;;;2517.14;71614;70624;70909;69919
;;;;;;;2517.20;71620;70634;70915;69929
;;;;;;;2517.25;71625;70644;70920;69938
;;;;;;;2517.30;71630;70654;70925;69949
;;;;;;;2517.36;71635;70664;70930;69960
;;;;;;;2517.42;71641;70674;70936;69970
;;;;;;;2517.48;71646;70684;70941;69980
;;;;;;;2517.53;71651;70694;70946;69990
;;;;;;;2517.59;71656;70704;70951;70000
;;;;;;;2517.66;71662;70714;70957;70010
;;;;;;;2517.71;71667;70724;70962;70019
;;;;;;;2517.77;71672;70734;70967;70030
;;;;;;;2517.82;71677;70744;70972;70040
;;;;;;;2517.88;71682;70754;70977;70049
;;;;;;;2517.94;71688;70764;70983;70059
;;;;;;;2518.00;71693;70774;70988;70069
;;;;;;;2518.06;71698;70784;70993;70079
;;;;;;;2518.12;71704;70794;70999;70089
;;;;;;;2518.18;71709;70804;71004;70100
;;;;;;;2518.24;71714;70814;71009;70109
;;;;;;;2518.30;71720;70824;71015;70119
;;;;;;;2518.36;71725;70834;71020;70129
;;;;;;;2518.42;71730;70844;71025;70138
;;;;;;;2518.48;71736;70854;71031;70149
;;;;;;;2518.54;71741;70864;71036;70159
;;;;;;;2518.60;71747;70874;71042;70169
;;;;;;;2518.66;71752;70884;71047;70179
;;;;;;;2518.73;71758;70894;71053;70189
;;;;;;;2518.79;71764;70904;71059;70198
;;;;;;;2518.85;71769;70914;71064;70209
;;;;;;;2518.91;71775;70924;71070;70219
;;;;;;;2518.97;71780;70934;71075;70229
;;;;;;;2519.03;71786;70944;71081;70239
;;;;;;;2519.10;71792;70954;71087;70249
;;;;;;;2519.16;71797;70964;71092;70258
;;;;;;;2519.23;71803;70974;71098;70269
;;;;;;;2519.30;71809;70984;71104;70279
;;;;;;;2519.35;71814;70994;71109;70289
;;;;;;;2519.42;71820;71004;71115;70299
;;;;;;;2519.49;71826;71014;71121;70309
;;;;;;;2519.55;71831;71024;71126;70319
;;;;;;;2519.62;71837;71034;71132;70329
;;;;;;;2519.68;71843;71044;71138;70339
;;;;;;;2519.75;71849;71054;71144;70349
;;;;;;;2519.82;71855;71064;71150;70359
;;;;;;;2519.89;71861;71074;71156;70369
;;;;;;;2519.96;71867;71084;71162;70379
;;;;;;;2520.03;71873;71094;71168;70389
;;;;;;;2520.10;71879;71104;71174;70399
;;;;;;;2520.17;71885;71113;71180;70408
;;;;;;;2520.25;71892;71124;71187;70418
;;;;;;;2520.32;71898;71133;71193;70428
;;;;;;;2520.40;71905;71144;71200;70439
;;;;;;;2520.47;71911;71153;71206;70448
;;;;;;;2520.55;71918;71164;71213;70460
;;;;;;;2520.63;71925;71174;71220;70470
;;;;;;;2520.71;71931;71184;71226;70479
;;;;;;;2520.79;71938;71194;71233;70489
;;;;;;;2520.88;71945;71204;71240;70499
;;;;;;;2520.96;71952;71214;71247;70509
;;;;;;;2521.03;71958;71224;71253;70519
;;;;;;;2521.12;71965;71234;71260;70529
;;;;;;;2521.20;71972;71244;71267;70539
;;;;;;;2521.27;71978;71254;71273;70549
;;;;;;;2521.36;71985;71264;71280;70559
;;;;;;;2521.45;71992;71274;71287;70569
;;;;;;;2521.52;71998;71284;71293;70579
;;;;;;;2521.61;72005;71294;71300;70589
;;;;;;;2521.68;72011;71304;71306;70599
;;;;;;;2521.77;72018;71314;71313;70609
;;;;;;;2521.85;72025;71324;71320;70619
;;;;;;;2521.93;72031;71334;71326;70629
;;;;;;;2522.01;72038;71344;71333;70639
;;;;;;;2522.09;72044;71353;71339;70647
;;;;;;;2522.17;72051;71363;71346;70657
;;;;;;;2522.26;72058;71373;71353;70667
;;;;;;;2522.33;72064;71383;71359;70677
;;;;;;;2522.42;72071;71393;71366;70688
;;;;;;;2522.51;72078;71403;71373;70698
;;;;;;;2522.58;72084;71413;71379;70708
;;;;;;;2522.67;72091;71423;71386;70718
;;;;;;;2522.76;72098;71433;71393;70728
;;;;;;;2522.84;72105;71443;71400;70738
;;;;;;;2522.92;72111;71453;71406;70748
;;;;;;;2523.01;72118;71463;71413;70758
;;;;;;;2523.09;72125;71473;71420;70768
;;;;;;;2523.18;72132;71483;71427;70778
;;;;;;;2523.27;72139;71493;71434;70788
;;;;;;;2523.37;72147;71503;71442;70798
;;;;;;;2523.45;72154;71513;71449;70808
;;;;;;;2523.54;72161;71523;71456;70818
;;;;;;;2523.64;72169;71533;71464;70828
;;;;;;;2523.73;72176;71543;71471;70838
;;;;;;;2523.83;72184;71553;71479;70848
;;;;;;;2523.93;72192;71563;71487;70858
;;;;;;;2524.03;72200;71573;71495;70868
;;;;;;;2524.14;72209;71583;71504;70878
;;;;;;;2524.25;72217;71593;71512;70888
;;;;;;;2524.35;72225;71603;71520;70898
;;;;;;;2524.46;72234;71613;71529;70908
;;;;;;;2524.56;72242;71623;71537;70918
;;;;;;;2524.68;72251;71633;71546;70928
;;;;;;;2524.79;72260;71643;71555;70938
;;;;;;;2524.89;72268;71653;71563;70948
;;;;;;;2525.01;72277;71663;71572;70958
;;;;;;;2525.13;72286;71673;71581;70968
;;;;;;;2525.24;72295;71683;71590;70978
;;;;;;;2525.35;72303;71693;71598;70988
;;;;;;;2525.46;72312;71703;71607;70998
;;;;;;;2525.58;72321;71713;71616;71008
;;;;;;;2525.70;72330;71723;71625;71018
;;;;;;;2525.80;72338;71733;71633;71028
;;;;;;;2525.92;72347;71743;71642;71038
;;;;;;;2526.04;72356;71753;71651;71048
;;;;;;;2526.16;72365;71763;71660;71058
;;;;;;;2526.26;72373;71773;71668;71068
;;;;;;;2526.38;72382;71783;71677;71078
;;;;;;;2526.49;72390;71793;71685;71088
;;;;;;;2526.61;72399;71803;71694;71098
;;;;;;;2526.71;72407;71813;71702;71108
;;;;;;;2526.82;72415;71823;71710;71118
;;;;;;;2526.95;72424;71833;71719;71128
;;;;;;;2527.05;72432;71843;71727;71138
;;;;;;;2527.16;72440;71853;71735;71148
;;;;;;;2527.29;72449;71863;71744;71158
;;;;;;;2527.40;72457;71873;71752;71168
;;;;;;;2527.52;72466;71883;71761;71178
;;;;;;;2527.64;72474;71893;71769;71188
;;;;;;;2527.76;72483;71903;71778;71198
;;;;;;;2527.89;72492;71913;71787;71208
;;;;;;;2528.00;72500;71923;71795;71218
;;;;;;;2528.13;72509;71933;71804;71228
;;;;;;;2528.26;72518;71943;71813;71238
;;;;;;;2528.38;72527;71953;71822;71248
;;;;;;;2528.51;72536;71963;71831;71258
;;;;;;;2528.63;72544;71973;71839;71268
;;;;;;;2528.76;72553;71983;71848;71278
;;;;;;;2528.89;72562;71993;71857;71288
;;;;;;;2529.02;72571;72003;71866;71298
;;;;;;;2529.14;72579;72013;71874;71308
;;;;;;;2529.27;72588;72024;71883;71319
;;;;;;;2529.40;72597;72034;71892;71329
;;;;;;;2529.52;72605;72044;71900;71339
;;;;;;;2529.65;72614;72054;71909;71349
;;;;;;;2529.77;72622;72064;71917;71359
;;;;;;;2529.89;72630;72074;71925;71369
;;;;;;;2530.02;72639;72084;71934;71379
;;;;;;;2530.14;72647;72094;71942;71389
;;;;;;;2530.26;72655;72104;71950;71399
;;;;;;;2530.38;72663;72114;71958;71409
;;;;;;;2530.52;72672;72124;71967;71419
;;;;;;;2530.64;72680;72134;71975;71429
;;;;;;;2530.76;72688;72144;71983;71439
;;;;;;;2530.88;72696;72153;71991;71448
;;;;;;;2531.02;72705;72164;72000;71459
;;;;;;;2531.14;72713;72174;72008;71469
;;;;;;;2531.26;72721;72183;72016;71478
;;;;;;;2531.40;72730;72194;72025;71489
;;;;;;;2531.52;72738;72204;72033;71499
;;;;;;;2531.64;72746;72214;72041;71509
;;;;;;;2531.77;72754;72224;72049;71519
;;;;;;;2531.91;72763;72234;72058;71529
;;;;;;;2532.04;72771;72244;72066;71539
;;;;;;;2532.17;72779;72254;72074;71549
;;;;;;;2532.29;72787;72264;72082;71559
;;;;;;;2532.42;72795;72274;72090;71569
;;;;;;;2532.55;72803;72284;72098;71579
;;;;;;;2532.67;72811;72294;72106;71589
;;;;;;;2532.80;72819;72304;72114;71599
;;;;;;;2532.94;72828;72314;72123;71609
;;;;;;;2533.07;72836;72324;72131;71619
;;;;;;;2533.20;72844;72334;72139;71629
;;;;;;;2533.33;72852;72344;72147;71639
;;;;;;;2533.46;72860;72354;72155;71649
;;;;;;;2533.59;72868;72364;72163;71659
;;;;;;;2533.74;72877;72374;72172;71669
;;;;;;;2533.86;72885;72384;72180;71679
;;;;;;;2534.01;72894;72394;72189;71689
;;;;;;;2534.14;72902;72404;72197;71699
;;;;;;;2534.28;72911;72414;72206;71709
;;;;;;;2534.43;72920;72424;72215;71719
;;;;;;;2534.56;72929;72434;72224;71729
;;;;;;;2534.69;72938;72444;72233;71739
;;;;;;;2534.84;72948;72454;72243;71749
;;;;;;;2534.97;72957;72464;72252;71759
;;;;;;;2535.09;72967;72474;72262;71769
;;;;;;;2535.23;72978;72484;72273;71779
;;;;;;;2535.37;72989;72494;72284;71789
;;;;;;;2535.51;73000;72504;72295;71799
;;;;;;;2535.63;73012;72514;72307;71809
;;;;;;;2535.76;73025;72524;72320;71819
;;;;;;;2535.89;73038;72534;72333;71829
;;;;;;;2536.03;73052;72544;72347;71839
;;;;;;;2536.19;73067;72554;72362;71849
;;;;;;;2536.34;73082;72564;72377;71859
;;;;;;;2536.50;73097;72574;72392;71869
;;;;;;;2536.65;73113;72584;72408;71879
;;;;;;;2536.79;73130;72594;72425;71889
;;;;;;;2536.92;73147;72604;72442;71899
;;;;;;;2537.07;73165;72614;72460;71909
;;;;;;;2537.22;73185;72624;72479;71919
;;;;;;;2537.36;73207;72634;72502;71929
;;;;;;;2537.52;73230;72644;72525;71939
;;;;;;;2537.68;73254;72654;72548;71949
;;;;;;;2537.84;73280;72665;72574;71960
;;;;;;;2538.02;73307;72675;72603;71970
;;;;;;;2538.19;73334;72685;72629;71980
;;;;;;;2538.36;73361;72695;72656;71990
;;;;;;;2538.54;73390;72705;72685;72000
;;;;;;;2538.72;73419;72715;72714;72010
;;;;;;;2538.90;73448;72725;72743;72020
;;;;;;;2539.09;73478;72735;72773;72030
;;;;;;;2539.28;73509;72745;72804;72040
;;;;;;;2539.47;73541;72755;72836;72050
;;;;;;;2539.67;73573;72766;72868;72061
;;;;;;;2539.86;73605;72776;72900;72071
;;;;;;;2540.06;73638;72786;72933;72081
;;;;;;;2540.26;73670;72796;72965;72091
;;;;;;;2540.47;73703;72806;72998;72101
;;;;;;;2540.67;73735;72816;73030;72111
;;;;;;;2540.86;73766;72827;73060;72122
;;;;;;;2541.06;73798;72837;73093;72132
;;;;;;;2541.26;73829;72847;73124;72142
;;;;;;;2541.45;73859;72857;73154;72152
;;;;;;;2541.64;73889;72867;73184;72162
;;;;;;;2541.81;73918;72877;73213;72172
;;;;;;;2541.99;73947;72888;73243;72183
;;;;;;;2542.16;73975;72898;73269;72193
;;;;;;;2542.33;74003;72908;73298;72203
;;;;;;;2542.49;74030;72918;73325;72213
;;;;;;;2542.64;74055;72928;73351;72223
;;;;;;;2542.79;74079;72938;73374;72233
;;;;;;;2542.93;74102;72948;73397;72243
;;;;;;;2543.06;74124;72958;73419;72253
;;;;;;;2543.19;74145;72968;73440;72263
;;;;;;;2543.31;74164;72978;73458;72273
;;;;;;;2543.43;74183;72988;73478;72283
;;;;;;;2543.53;74200;72998;73495;72293
;;;;;;;2543.63;74216;73008;73511;72303
;;;;;;;2543.73;74232;73018;73526;72313
;;;;;;;2543.81;74246;73028;73541;72323
;;;;;;;2543.90;74261;73038;73556;72333
;;;;;;;2543.98;74274;73048;73569;72343
;;;;;;;2544.06;74287;73058;73582;72353
;;;;;;;2544.14;74300;73068;73595;72363
;;;;;;;2544.21;74312;73078;73607;72373
;;;;;;;2544.28;74323;73088;73618;72383
;;;;;;;2544.35;74335;73098;73630;72393
;;;;;;;2544.42;74346;73107;73642;72402
;;;;;;;2544.49;74357;73117;73652;72412
;;;;;;;2544.55;74367;73127;73662;72422
;;;;;;;2544.62;74377;73137;73672;72432
;;;;;;;2544.68;74387;73147;73682;72442
;;;;;;;2544.74;74397;73157;73692;72452
;;;;;;;2544.81;74407;73167;73702;72462
;;;;;;;2544.86;74416;73177;73711;72472
;;;;;;;2544.93;74426;73186;73721;72480
;;;;;;;2544.99;74435;73196;73730;72491
;;;;;;;2545.05;74444;73206;73739;72501
;;;;;;;2545.11;74454;73216;73749;72511
;;;;;;;2545.17;74463;73226;73758;72521
;;;;;;;2545.23;74472;73236;73768;72531
;;;;;;;2545.29;74481;73246;73777;72540
;;;;;;;2545.35;74490;73256;73786;72550
;;;;;;;2545.41;74499;73266;73795;72561
;;;;;;;2545.46;74508;73276;73804;72570
;;;;;;;2545.51;74516;73286;73811;72580
;;;;;;;2545.57;74525;73296;73820;72591
;;;;;;;2545.63;74534;73306;73829;72602
;;;;;;;2545.69;74543;73316;73838;72612
;;;;;;;2545.74;74552;73326;73847;72621
;;;;;;;2545.79;74560;73336;73855;72631
;;;;;;;2545.85;74569;73346;73864;72641
;;;;;;;2545.91;74578;73356;73873;72651
;;;;;;;2545.97;74587;73366;73883;72660
;;;;;;;2546.02;74595;73376;73890;72671
;;;;;;;2546.08;74604;73386;73899;72681
;;;;;;;2546.15;74613;73396;73908;72691
;;;;;;;2546.20;74621;73406;73916;72700
;;;;;;;2546.26;74630;73416;73925;72711
;;;;;;;2546.32;74638;73426;73933;72721
;;;;;;;2546.38;74647;73436;73942;72731
;;;;;;;2546.43;74655;73445;73950;72741
;;;;;;;2546.49;74663;73455;73958;72750
;;;;;;;2546.55;74672;73465;73967;72760
;;;;;;;2546.61;74680;73475;73975;72770
;;;;;;;2546.67;74688;73485;73983;72780
;;;;;;;2546.73;74696;73495;73991;72790
;;;;;;;2546.80;74704;73505;73999;72800
;;;;;;;2546.86;74712;73515;74007;72811
;;;;;;;2546.92;74720;73525;74016;72821
;;;;;;;2546.98;74728;73535;74024;72830
;;;;;;;2547.03;74735;73545;74030;72839
;;;;;;;2547.09;74743;73555;74038;72849
;;;;;;;2547.14;74751;73565;74046;72859
;;;;;;;2547.20;74759;73575;74054;72870
;;;;;;;2547.26;74767;73585;74062;72880
;;;;;;;2547.31;74775;73595;74070;72890
;;;;;;;2547.37;74783;73605;74078;72900
;;;;;;;2547.42;74791;73615;74086;72910
;;;;;;;2547.49;74800;73625;74095;72920
;;;;;;;2547.54;74808;73635;74103;72930
;;;;;;;2547.60;74816;73645;74111;72940
;;;;;;;2547.66;74824;73655;74119;72950
;;;;;;;2547.73;74832;73665;74127;72960
;;;;;;;2547.80;74841;73675;74136;72970
;;;;;;;2547.87;74849;73685;74144;72980
;;;;;;;2547.92;74856;73695;74151;72990
;;;;;;;2547.99;74864;73705;74159;73000
;;;;;;;2548.06;74872;73715;74167;73010
;;;;;;;2548.11;74879;73725;74174;73019
;;;;;;;2548.17;74886;73735;74181;73030
;;;;;;;2548.24;74893;73745;74188;73040
;;;;;;;2548.31;74900;73755;74195;73050
;;;;;;;2548.38;74907;73765;74202;73059
;;;;;;;2548.45;74914;73775;74209;73070
;;;;;;;2548.51;74920;73785;74215;73080
;;;;;;;2548.57;74926;73795;74221;73090
;;;;;;;2548.64;74933;73805;74228;73099
;;;;;;;2548.70;74939;73815;74234;73110
;;;;;;;2548.76;74945;73825;74240;73121
;;;;;;;2548.83;74951;73835;74246;73130
;;;;;;;2548.89;74957;73845;74252;73140
;;;;;;;2548.96;74963;73855;74258;73150
;;;;;;;2549.01;74968;73865;74263;73160
;;;;;;;2549.07;74974;73875;74269;73170
;;;;;;;2549.14;74980;73885;74275;73180
;;;;;;;2549.19;74985;73895;74280;73190
;;;;;;;2549.25;74991;73905;74286;73200
;;;;;;;2549.31;74996;73915;74291;73210
;;;;;;;2549.37;75002;73925;74297;73221
;;;;;;;2549.43;75007;73935;74302;73231
;;;;;;;2549.48;75012;73945;74307;73241
;;;;;;;2549.55;75018;73955;74313;73250
;;;;;;;2549.61;75023;73965;74318;73259
;;;;;;;2549.66;75028;73975;74323;73269
;;;;;;;2549.73;75034;73985;74329;73280
;;;;;;;2549.78;75039;73995;74334;73290
;;;;;;;2549.84;75044;74005;74339;73300
;;;;;;;2549.90;75049;74015;74344;73310
;;;;;;;2549.95;75054;74025;74349;73320
;;;;;;;2550.01;75059;74035;74354;73330
;;;;;;;2550.07;75064;74045;74359;73340
;;;;;;;2550.12;75069;74055;74364;73351
;;;;;;;2550.18;75074;74065;74369;73361
;;;;;;;2550.24;75079;74075;74374;73370
;;;;;;;2550.31;75085;74085;74380;73379
;;;;;;;2550.36;75090;74095;74385;73390
;;;;;;;2550.42;75095;74105;74390;73400
;;;;;;;2550.47;75100;74115;74395;73410
;;;;;;;2550.53;75105;74125;74400;73420
;;;;;;;2550.57;75109;74135;74404;73430
;;;;;;;2550.63;75114;74145;74409;73440
;;;;;;;2550.68;75119;74155;74414;73450
;;;;;;;2550.75;75125;74165;74420;73459
;;;;;;;2550.80;75130;74175;74425;73469
;;;;;;;2550.86;75135;74185;74430;73480
;;;;;;;2550.91;75140;74195;74435;73490
;;;;;;;2550.96;75145;74205;74440;73500
;;;;;;;2551.02;75150;74215;74445;73510
;;;;;;;2551.07;75155;74225;74450;73519
;;;;;;;2551.13;75160;74235;74455;73529
;;;;;;;2551.18;75165;74245;74460;73540
;;;;;;;2551.24;75171;74255;74466;73550
;;;;;;;2551.30;75176;74265;74471;73560
;;;;;;;2551.35;75181;74275;74476;73570
;;;;;;;2551.41;75186;74285;74481;73580
;;;;;;;2551.47;75192;74295;74487;73590
;;;;;;;2551.53;75197;74305;74492;73600
;;;;;;;2551.58;75202;74315;74497;73610
;;;;;;;2551.65;75208;74325;74503;73620
;;;;;;;2551.70;75213;74335;74508;73630
;;;;;;;2551.76;75218;74345;74513;73641
;;;;;;;2551.81;75223;74355;74518;73650
;;;;;;;2551.88;75229;74365;74524;73660
;;;;;;;2551.93;75234;74375;74529;73670
;;;;;;;2551.99;75239;74385;74534;73680
;;;;;;;2552.05;75244;74395;74539;73690
;;;;;;;2552.12;75250;74405;74545;73700
;;;;;;;2552.17;75255;74415;74550;73710
;;;;;;;2552.23;75260;74425;74555;73720
;;;;;;;2552.29;75265;74435;74560;73730
;;;;;;;2552.35;75270;74445;74565;73740
;;;;;;;2552.41;75275;74455;74570;73750
;;;;;;;2552.46;75280;74464;74575;73759
;;;;;;;2552.52;75285;74474;74580;73770
;;;;;;;2552.58;75290;74484;74585;73780
;;;;;;;2552.64;75295;74494;74590;73790
;;;;;;;2552.71;75301;74504;74596;73800
;;;;;;;2552.77;75306;74514;74601;73810
;;;;;;;2552.83;75311;74524;74606;73819
;;;;;;;2552.89;75316;74534;74611;73829
;;;;;;;2552.95;75321;74544;74616;73839
;;;;;;;2553.01;75326;74554;74621;73849
;;;;;;;2553.06;75331;74564;74626;73859
;;;;;;;2553.12;75336;74574;74631;73869
;;;;;;;2553.19;75341;74584;74636;73880
;;;;;;;2553.26;75347;74594;74642;73889
;;;;;;;2553.32;75352;74604;74647;73899
;;;;;;;2553.38;75357;74614;74652;73909
;;;;;;;2553.44;75362;74624;74657;73919
;;;;;;;2553.50;75367;74634;74662;73929
;;;;;;;2553.58;75373;74644;74668;73940
;;;;;;;2553.64;75378;74654;74673;73949
;;;;;;;2553.70;75383;74664;74678;73959
;;;;;;;2553.76;75388;74674;74683;73969
;;;;;;;2553.83;75393;74684;74688;73979
;;;;;;;2553.90;75399;74694;74694;73989
;;;;;;;2553.96;75404;74704;74699;73999
;;;;;;;2554.03;75409;74714;74704;74009
;;;;;;;2554.10;75415;74724;74710;74020
;;;;;;;2554.17;75420;74734;74715;74029
;;;;;;;2554.23;75425;74744;74720;74039
;;;;;;;2554.31;75431;74754;74726;74049
;;;;;;;2554.37;75436;74764;74731;74059
;;;;;;;2554.45;75442;74774;74737;74069
;;;;;;;2554.53;75448;74784;74743;74079
;;;;;;;2554.60;75454;74794;74749;74089
;;;;;;;2554.68;75460;74804;74755;74099
;;;;;;;2554.76;75466;74814;74761;74109
;;;;;;;2554.85;75473;74824;74768;74119
;;;;;;;2554.93;75479;74834;74774;74129
;;;;;;;2555.02;75486;74844;74781;74140
;;;;;;;2555.10;75492;74854;74787;74149
;;;;;;;2555.19;75499;74864;74794;74159
;;;;;;;2555.28;75506;74874;74801;74169
;;;;;;;2555.37;75513;74884;74808;74179
;;;;;;;2555.47;75520;74894;74815;74189
;;;;;;;2555.57;75528;74904;74823;74199
;;;;;;;2555.66;75535;74914;74830;74209
;;;;;;;2555.77;75543;74924;74838;74219
;;;;;;;2555.87;75551;74934;74846;74229
;;;;;;;2555.97;75558;74944;74853;74239
;;;;;;;2556.07;75566;74954;74861;74249
;;;;;;;2556.18;75574;74964;74869;74259
;;;;;;;2556.30;75583;74974;74878;74269
;;;;;;;2556.41;75591;74984;74886;74279
;;;;;;;2556.51;75599;74994;74894;74289
;;;;;;;2556.62;75607;75004;74902;74299
;;;;;;;2556.73;75615;75014;74910;74309
;;;;;;;2556.84;75624;75024;74919;74319
;;;;;;;2556.95;75632;75034;74927;74329
;;;;;;;2557.06;75640;75044;74935;74339
;;;;;;;2557.16;75648;75054;74943;74349
;;;;;;;2557.27;75656;75064;74951;74359
;;;;;;;2557.37;75664;75074;74959;74369
;;;;;;;2557.48;75672;75084;74967;74379
;;;;;;;2557.59;75680;75094;74975;74389
;;;;;;;2557.68;75687;75104;74982;74399
;;;;;;;2557.78;75695;75114;74990;74409
;;;;;;;2557.89;75703;75124;74998;74419
;;;;;;;2557.99;75711;75134;75006;74429
;;;;;;;2558.10;75719;75144;75014;74439
;;;;;;;2558.21;75727;75154;75022;74449
;;;;;;;2558.31;75735;75164;75030;74459
;;;;;;;2558.42;75743;75174;75038;74469
;;;;;;;2558.53;75751;75184;75046;74479
;;;;;;;2558.63;75759;75194;75054;74489
;;;;;;;2558.74;75767;75204;75062;74499
;;;;;;;2558.85;75775;75214;75070;74509
;;;;;;;2558.95;75783;75224;75078;74519
;;;;;;;2559.07;75792;75234;75087;74529
;;;;;;;2559.18;75800;75244;75095;74539
;;;;;;;2559.28;75808;75254;75103;74549
;;;;;;;2559.40;75817;75264;75112;74559
;;;;;;;2559.51;75825;75274;75120;74569
;;;;;;;2559.63;75834;75284;75129;74579
;;;;;;;2559.75;75843;75294;75138;74589
;;;;;;;2559.87;75852;75304;75147;74599
;;;;;;;2559.98;75860;75314;75155;74609
;;;;;;;2560.10;75869;75324;75164;74619
;;;;;;;2560.22;75878;75334;75173;74629
;;;;;;;2560.34;75887;75344;75182;74639
;;;;;;;2560.46;75896;75354;75191;74649
;;;;;;;2560.59;75905;75364;75200;74659
;;;;;;;2560.71;75914;75374;75209;74669
;;;;;;;2560.84;75924;75384;75219;74679
;;;;;;;2560.97;75933;75394;75228;74689
;;;;;;;2561.09;75942;75404;75237;74699
;;;;;;;2561.21;75951;75414;75246;74709
;;;;;;;2561.34;75961;75424;75256;74719
;;;;;;;2561.46;75970;75434;75265;74729
;;;;;;;2561.60;75980;75444;75275;74739
;;;;;;;2561.72;75989;75453;75284;74748
;;;;;;;2561.86;75999;75464;75294;74759
;;;;;;;2561.98;76008;75473;75303;74768
;;;;;;;2562.11;76018;75483;75313;74778
;;;;;;;2562.24;76027;75493;75322;74788
;;;;;;;2562.37;76037;75503;75332;74798
;;;;;;;2562.50;76047;75513;75342;74808
;;;;;;;2562.64;76057;75523;75352;74818
;;;;;;;2562.76;76066;75533;75361;74828
;;;;;;;2562.89;76076;75543;75371;74838
;;;;;;;2563.03;76086;75553;75381;74848
;;;;;;;2563.16;76096;75563;75391;74858
;;;;;;;2563.28;76105;75573;75400;74868
;;;;;;;2563.41;76115;75583;75410;74878
;;;;;;;2563.55;76125;75593;75420;74888
;;;;;;;2563.68;76135;75603;75430;74898
;;;;;;;2563.81;76144;75613;75439;74908
;;;;;;;2563.94;76154;75623;75449;74918
;;;;;;;2564.08;76164;75633;75459;74928
;;;;;;;2564.20;76173;75643;75468;74938
;;;;;;;2564.33;76183;75653;75478;74948
;;;;;;;2564.47;76193;75663;75488;74958
;;;;;;;2564.59;76202;75673;75497;74968
;;;;;;;2564.73;76212;75683;75507;74978
;;;;;;;2564.87;76222;75693;75517;74988
;;;;;;;2565.00;76231;75703;75526;74998
;;;;;;;2565.14;76241;75713;75536;75008
;;;;;;;2565.27;76250;75723;75545;75018
;;;;;;;2565.39;76259;75733;75554;75028
;;;;;;;2565.54;76269;75743;75564;75038
;;;;;;;2565.67;76278;75753;75573;75048
;;;;;;;2565.81;76288;75763;75583;75058
;;;;;;;2565.94;76297;75773;75592;75068
;;;;;;;2566.07;76306;75783;75601;75078
;;;;;;;2566.20;76315;75793;75610;75088
;;;;;;;2566.34;76324;75803;75619;75098
